"HolderAddress","Balance","PendingBalanceUpdate"
"0x0000000000000000000000000000000000000001","90.1780221387565","No"
"0x0000000000000000000000000000000000001004","1105977.04530305","No"
"0x000000000000000000000000000000000000dead","0.317796117007725","No"
"0x000000000000db8216f106d6f9cb70a1b9954d1d","0.0160773386015912","No"
"0x00000000106fb23feb85c94a94f00ce6ccde4e4f","0.05430169610614","No"
"0x000000001ae96d8a9eb6de7e7066b155df6cc794","1E-18","No"
"0x0000000066b3cd63d68677014156e783fa4f505e","1E-18","No"
"0x00000000bb52bdec44c4e585be6df5d27e32f865","1E-18","No"
"0x00000000f7b7d8a2974a129cbadd9f2f99c1ff80","1E-18","No"
"0x0000005a47e0a0d9dfe5c437b08d1d9ef5c1dead","0.00953553102359664","No"
"0x000000a0c521dd28025b937b1f15141d61969959","13652.8057155458","No"
"0x0000012b61bfad0a62f6cf2640cce7932e5bc015","8.5E-17","No"
"0x00000f9cd4cfc498fade81e7fa00fafa35da50d2","1E-18","No"
"0x00003aaa9eb61250a2793d66200891ee8efdc959","1E-18","No"
"0x0000606ec42c2f4673b8a0e12c59451bfdcd8502","1E-18","No"
"0x00008622a300bf04befd405490061a5ac9d282ff","0.0198942296688183","No"
"0x00017f69914f3115bc61d710ade4525f3a3b04fb","0.00658860004345378","No"
"0x0001b26fca71557c2ae50a4bc91dbf94a44127b1","9.977806798234E-06","No"
"0x0001fdfa65c60281ac07fcde812f4849b5e94440","1","No"
"0x0002945f1fc37863f255e0803b75ff1f5276e23a","9.99","No"
"0x0002ae5ed365ffbb892753ef3e12329ded7a7a00","1.74942961006414","No"
"0x00048ea89bf6012ccb0e307d8f0acc36050d9809","7.5502","No"
"0x00089b09224d2f156fefce73ba3be87e0e146eff","6.4396099250732","No"
"0x0008b7d51361888feba3ee4c8c0e0378051e7174","1","No"
"0x0008e99847ea89b74d5e931ce3eae65879ae18ca","5.06474991971983","No"
"0x000979da5da8675027af8ae5e84c18831c4e325c","23.042607654997","No"
"0x0009c1b870f165406e02a9a43000b425ed4e8c91","0.407396729957317","No"
"0x000acc5ce8ab8a088b6637b0f7ba2a4b18c0ede5","2.37669921E-09","No"
"0x000b86a602118178a44f96ac0afa2c044d4c4e90","13.295","No"
"0x000c7bc84d4aa9d0b9f73a98533ff6ae074bc44b","1.36901865","No"
"0x000c9bf14567a1e185c2ae539c9ec98c1d09d1f8","0.5","No"
"0x000d8b2f6f0d15c90fa340b92141a800f09ea7df","4.546049441E-09","No"
"0x000ddd8f0d3deefcbf0b6f9d14b2507dabb99a0f","3.64731987950258","No"
"0x000f0ae59c4b3ce895dbd6b93d51bc85899aacc8","2.595256050582E-06","No"
"0x0010885d69a4bf4fe17a7a22c2d2c0342726a631","1.67681331859838","No"
"0x0012873dab080c66933717e36c7340ab6899c521","0.00901109403","No"
"0x0012ea03482d22a742bee80bad770dc6d80fb862","0.99","No"
"0x0013483f617582d4fdce929495d5d24ea6eb21e5","2.53623311950083","No"
"0x0013586bc1d8edc4545aae4aa6f107923f1806c4","6.123084446E-09","No"
"0x0014134c8604e8c35aa703be60ef3866fc5c25ff","20.0027","No"
"0x0014caba8d9ab78481b1a95493a510abd643652c","6.22301780215203","No"
"0x0014e9fe775582ada65bab80dac346389a802090","1.78679200622636","No"
"0x001584f65c8749ad0e0546f975030065391aa185","2.14","No"
"0x0015d35e209df34b2676aa93ef8a89e73cc45c8e","0.143411953116396","No"
"0x0017521d7bbe03c26839cabd274915b507a75c13","7.14200915975263","No"
"0x00190f09b0b7feddb392f9c1b0105f1d4225852b","3.27972E-13","No"
"0x001955a314356dd5ba0b8f7b648ff0bc52bc3531","72.2248611159392","No"
"0x001ab78718edff4571245596f07cb9b8e05e1d76","5.9454","No"
"0x001bd33728fa1f8a9ed89ceaf321ff5fbec9a412","4.8201357876","No"
"0x001be378c5d9278b191b3f4acaf9e1c29d1483b8","6.183941975E-08","No"
"0x001be549fa377710b9e59d57bbdf593ce1e379ca","6.67830891028045","No"
"0x001d01a1abc7d207d84cb3265de4b5e96dbd544d","0.0147214273627602","No"
"0x001d0bf28a03dbd38a92ca4acc6c4c7008c952d8","0.000158000123519266","No"
"0x001e333d8cf1fa43642e15cf381229b131b7f82f","2.44114155150806","No"
"0x001ea8e5a58151621f24060a72fd2938f3ac86a0","1E-18","No"
"0x001edb7fa70a809d9ec92ee9fa5951b0a9bd1512","0.163352486722706","No"
"0x00207fab25984443b42c031bf047a58713b32b03","4.3046","No"
"0x0022ec3dd352bf214a9d936081f10ffac66455e1","62.0241262200557","No"
"0x0023bfca2ecc6242870c294daa40cf046ae45268","9.9718","No"
"0x00242e193d7f82eaa6bae8f487a743b2909637f8","0.04021995379","No"
"0x00248b6f6f312ffd6a3dd6644696990b15e81902","10.68","No"
"0x0024a10e5dc074637ad5c6ece199687b62d400be","0.0632543415209177","No"
"0x0024bf4591f3c07d9cef66af1de1a59c85355608","8.00869391103031","No"
"0x00255605f764d2ef469900130bf234b89679ec23","1.312","No"
"0x0025f9e02f2b0005787e5a92f46531a09c831f76","25","No"
"0x0026892b4a209ea9ad5e6c9c9aaea8e01205c131","0.44964","No"
"0x0026df6154d02c567a99737c24cec7a00ae7e163","0.075468127","No"
"0x0027f2e508d07c9e9f697e87ee57633a86263466","0.0106647198011243","No"
"0x002c9f7cdf4a5ea69f2ebe13f4bc5536e204c1d7","0.0155880350463745","No"
"0x002cf185681c3921480f568134e7570ba10c6f89","6.409513382E-09","No"
"0x002d036462607e32db627f818b01cfb04824ac42","2.45934763493822","No"
"0x002db71ef73e01ba0f34460ac654006bee462cd2","5","No"
"0x002de04d579930686698abab5f48bda0b24fb9fc","68.2430439767989","No"
"0x002e5a544769745bb792245ecc709d8b748cb771","19.62648519421","No"
"0x002e7754278b1cca58aa4e80211f6f07a601a685","4.40742512561E-07","No"
"0x002f23daa51c2b3243ea08806c4239f74a81f19f","3.662731876E-09","No"
"0x00301d29297a9ed66ed4f3e5418287b4928ccbb4","0.59658772","No"
"0x0031b610958bc8c3e17f4b782e1b4a837f94fb5a","0.1238","No"
"0x00346e3af5df1857d1bb9178592032d75f98ea7f","0.0156873312590504","No"
"0x0035ea879170be973e00f64476ce5210619352b0","0.926238964571158","No"
"0x0036b2732675ed6178566c46703f0aec5ab0113b","3.214296","No"
"0x003707e607187847a03778b1cbf48c5dc53b5014","0.850372052543078","No"
"0x003796e74b53eaa30237599749aaa42092701f96","9.64304772727E-07","No"
"0x0037bd503396b35222c19f99dd77f1079b93fa02","6.4043015268976E-05","No"
"0x0037f73d80b52abf56ee37fb22b2712d2f925782","0.0190990673530847","No"
"0x0038241d71bc6a813f254960d73dcf950d570c77","11.2324","No"
"0x0038ffa7a382f99b13e30b83f25b466d6467f46f","0.863337370678194","No"
"0x00392ef12349725430f8fdf88fb94afa59661423","9.27418425","No"
"0x003930f05e6400c7645b65fc6ec49f4a207e3b8e","1.82096150412317","No"
"0x00399dba9105df004ec9977d73743d9aa1a585fc","7.32209582039675","No"
"0x0039a3fda0bc54b2c66af7ee691b32e7661229f8","13.1278403115364","No"
"0x0039d7e1e024248fcd7d7b5c223e8e9ea38283e6","0.94668925408155","No"
"0x003a1cc59e1a4d00356e01639b1a2325f3c9fd18","0.319372","No"
"0x003ac5238fe9965ddbee151f7a3711a3b188c9b3","8.2203902","No"
"0x003bc3f66914045a309da0a4296b55218d984c33","14.580194158887","No"
"0x003bc81589cf320069222652123885211ee4abf6","1.25051818248116","No"
"0x003c105dd7735cffb78716c5813f0e156624784b","1","No"
"0x003ca70d362589c0c94b867e3bb41e9cbb7815cf","1.17792426918359","No"
"0x003d560e4f20c963ab96f5d5921a78067f11380a","206.746191841135","No"
"0x003f85b4923c6c820aff9c284d83c8aba37e6de2","0.7579","No"
"0x004195178d9b46417d97d25b3b67d266adc75873","9.9994E-14","No"
"0x0041faddff276469038eae4715f494dd3434ab2b","624.885666926898","No"
"0x00430906f6f766c056b80757feb2bc4e247d8b75","0.0118806744672722","No"
"0x00432d1ff71472449d7c763417f1ee22248815aa","1E-18","No"
"0x004397f7dba03b5fa242de72e200f32c261441ad","1.44663586348167","No"
"0x00452da0ec3ea9cb55bb15c9516d12c5a9e125fb","29.4756082727129","No"
"0x0045e7d5b784e2af6dd15a509dd3071fa8440dd4","19.92","No"
"0x0046125c6e33ce75cec2ff12397283869e0c43e1","7.8452496259147E-05","No"
"0x00462cedc0feec885351601c7916d79394b9ba69","4.8814681","No"
"0x0047535026a0b3e9bce7179e1c577edca0408172","15.1495669916697","No"
"0x004895c09420175a5cb1ed02368d776ecefbe505","4.95306873045858","No"
"0x0048dbd8b2f1485fb18152bbeb06d170d6e4f505","12.8363","No"
"0x00490093690cde7eabac469db5c0338e8f77baeb","1.58256326885637","No"
"0x004a0b162420074c08d401a86b1c62f58e57eb00","3.5516014475213","No"
"0x004b4f72250c3af7b7f48b71d177db5d64472911","5.088064","No"
"0x004c572659319871be9d4ab337fb3df6237979d7","0.0870100010315551","No"
"0x004c842cfb1cf4f34a4a842a7d9699e69acb8f39","4.89184078","No"
"0x004d601a32592186444a11e4dbd0e150e5f03fe1","15.1957118034345","No"
"0x004d813c0191467e26f9f884e4f12a23fe6d1f20","0.0365705387914706","No"
"0x004e0eb2524bf5a44f011bfe836987057b728ade","0.0260894632411377","No"
"0x0050229f2bd9f3a737719680b4ff715adf5f82ec","0.484756116973983","No"
"0x0050b2c1a1f2593fbc612f0832f950eff61a6566","0.00906277236","No"
"0x00512d2e78997d07a244dee0606b38a6a6cd8b21","0.167128632114376","No"
"0x0052499cd87ea1960d10a55c55030781cf9edaad","15.6209","No"
"0x0052a124b797b8e94ffb54d99784d2a88bd1c82c","23.7836394666281","No"
"0x0053a843631a38569d6d1cd0bae59b891f2bbc2e","0.0531665244","No"
"0x0054c01b35bb462d3b1eb8d066c1c30f129b73de","0.2","No"
"0x005531695843441347bace09751d2fe160de88ca","0.0336939395557706","No"
"0x0055c1f0c800c070ce939f33c8149faf117b9dc3","2.774606194E-09","No"
"0x0056064d1fdb631934c81a875844efede8931e4d","0.39","No"
"0x005634b8dc277002c4a719d91fe6b998f0da6605","3.81559447061571","No"
"0x0056f1f272ddbed6a2581a0d7629e39387427ee6","0.9943","No"
"0x005716ec8154c89d978d93f77c7aee27a87d6d83","0.390501","No"
"0x005771694055be6102fc230623ebcca813d6659a","0.0208827043618978","No"
"0x005a945c426fe1f2eb3c4b04585a2427f7a032a8","2.8495974E-10","No"
"0x005ad8e620b5a2c3c9fe6bee44e3869462d18c59","16.288393109708","No"
"0x005ba074516ae1f2e947c18d9cc0e55cf64b11de","1.1","No"
"0x005c168ffd3539c99cadda7461ef75a4cd060f8c","1.04078148694622","No"
"0x005ceac16427ed612040519f078d08570eaf7688","0.00226008062383963","No"
"0x005eb9aaffdf0b512569ff53df8cf33b9976154b","0.00411634882184741","No"
"0x005fc097d3437a15e5239e92e99d631714c1fc6e","4.12425828123013","No"
"0x005fdc104dbe46ddca541aed40d498e36bcaa960","0.073401495","No"
"0x0061710a06c0e68b550cd6488dc14f0dd9f9401b","0.473311665711542","No"
"0x0064b4282b475f5c00ecf6a00f069ed81a50f8e0","0.04893588711","No"
"0x0065f52a90a46a558ed6f6dfce113226aafb5a05","10.24492582","No"
"0x006642365ee65f9ccf578d4b43c06c88db470617","16.44178223","No"
"0x006666c2ec02423733fa8d0575bf5f577b7b20e6","1.58602928E-10","No"
"0x0068b9721a14ab47491ca4a33d45e26198bed32d","0.0157936681292945","No"
"0x006a6549b090df7d5f75d52f1af797e5342ae00c","98.3517744398982","No"
"0x006ab4a299aeede0da0497d760013c5f86e522c7","3.09066104","No"
"0x006acef754d9f26b73b7fbc6c12f68cc1f2a3e90","0.110095821669601","No"
"0x006b08dddd76e45a098cd0bb6d12bf516e265ede","0.0445344441661053","No"
"0x006c52250f58dc84091c5aadbefbb7d1f28b2948","11.2874","No"
"0x006c78f49620ef3881021c64fcbc9fe54cec57b7","37.6943790784362","No"
"0x006dd1fc7b2e0f9f115561fa7d35192207bb6771","27.7519395","No"
"0x006ebfff25e2383254cd5da3a39df1678dabc526","0.0479134950105227","No"
"0x0070fb6fd6aa5e7894ec02a4732e21ca7b979537","3.80051773804057","No"
"0x0071da62b43477b69ca7b2d6822c6bd4b2580b17","5E-18","No"
"0x0071e7a20b82aebcbc06e8022ded5fb6097d450e","10.3792231904218","No"
"0x0072d80e74362c17fd9ff928f676dafe7c044b4e","1.2E-07","No"
"0x0072fff69344cf45e08ef2e21ef0cdb16b765cce","4.1485044788624E-05","No"
"0x0074162150cbb31b0332e7523db402393fc027ff","0.29704767","No"
"0x007443a6fd4d632f9c60d12ffafd6c0ad109d11f","11.6528504604862","No"
"0x00745ecee19ab9c68124772a36cdf942054e695e","5.806223193E-09","No"
"0x00747c07b9f6778d743df1a8dfde709e6a10e732","1.7341","No"
"0x0074989888a2ecf22116c6970b4530408c0e0a2d","4.502607","No"
"0x0074b72f31159f1c3a2ab41320e9943281137053","38.299333","No"
"0x0074f21d4984b4b8df4b001678d78bea82633670","1.321470782E-09","No"
"0x007504f3a7b1dfd30d1d2ef625aef954f7a05666","6.2341","No"
"0x0075058db8c8849e26348aa68c35b6833168e7b6","0.32097","No"
"0x00771f0579c980c5ee1fa2761ae9ccad606068c7","27.4973","No"
"0x0077b6258363ba8b2621b2954b410276d1f98dd4","35.59554142","No"
"0x0078477d9c1837748748a6681bbcc8a63ecfd9e3","5.0818","No"
"0x0079ce80043edc3325598e4a3b6293ab779bf174","0.0117144682067764","No"
"0x0079d10921621befd638fbf3e04036ea31d6c73c","59.2365455830234","No"
"0x007a1b628e9856475c9b337be621f5448a1dbf6a","0.00119772654465172","No"
"0x007a46db6a5e1d452cdcf97b7642e52ed9e47632","0.04683614133","No"
"0x007c4309426be4247340b854b9d700d251f6389a","17.1603789944823","No"
"0x007d9a5cefc84bf5a5380c142c28ba3b2d317048","1.375003085E-09","No"
"0x007e75c2f664fb7c1323789feb11d56cd9a038c1","170.19173","No"
