HolderAddress,Balance,PendingBalanceUpdate
0x0354d84d284716f8d26f919edc27f6cfb551dc4c,796.6274,No
0x0357a2f16eed5c60c4e7f367eba1b313bad160ed,8000,No
0x0359636fd400b58df15deb9424644b3a9bfd0fa8,14429.23096,No
0x0359a6b1f0f6830740a3f1e1616153fd57dd6bb1,1037.02176,No
0x035be5a8d154516d539396272c76a0018c1d0232,100,No
0x035cd2c6659a3b855bd4a66c9d6438e5831e2555,4452.52706,No
0x035de5bc739842ef805d83db6a9984a25cb6ab81,37.1,No
0x036145edb50a8bd7e9f590ee2c491fbb7d2f8271,1.00E-07,No
0x03626e6a23329bece2e175fc591e79a6342d5c38,1.00E-07,No
0x0362abc66e315a9fa5fd9a649e1285136487863c,6285.612,No
0x03688a2090fea105eb9c554fad146161465e2350,10069.99756,No
0x0369fe3684a3b3d41526d04a0cdb63944087e406,100,No
0x036a03f4eb2e7fdb8c065c04ff074832c0550693,7167.7956,No
0x036b11c0f6323e7953eb64ec90e864b8cb3dd3e2,1,No
0x036b47209da675d7b08c6778d11dfa7dcdac43cd,100,No
0x036d431957c80551ed3e9a3a6d3a8631d8c9889a,100,No
0x036eb78f66a0af68238657903f5925cbfa36e0af,3877.03032,No
0x03713643910539a800e8a121492161e3d484b676,1.00E-07,No
0x037715fb9a1bde132b7ce1c8a91197cb461e94dd,3.00E-18,No
0x03778d422f5dfa4ecbe27f55d41bdb75af774f37,0.1598,No
0x0379dc2c45b56dca4cd5fc189492f1b23372c75f,3297.914155,No
0x037df946e8b6181b460d17668f7551b2ed91fd2e,20704.27628,No
0x037ebe0b5080f7fab918ac871f041957f021c50a,12957.0886,No
0x038239f44832d0a713a6b2b9a04327be2689a3ad,8010,No
0x0383832b853e87c20df3ffbb555ccef1de405d9b,100,No
0x03841f765fe81b49ee994d555049fac3e170a5be,1.00E-18,No
0x038a6d1a1544b4f21b8f893859130f60d76901bf,698.425,No
0x038d2485bf0ed94f69123134ad5fb3c2a8782f47,100,No
0x038d89540d55464e61bfcdb2abdcf4d2f4c2f603,25980.8327,No
0x038ef36003e20dae9db757cb0bbae2252b4a35e9,1974.43,No
0x0391f77a59e8539180ba8ec322f2dbb8205ca123,1777.173,No
0x03929fff482fc06f9e0d166d9eeec96bd652bab4,41651.88974,No
0x03967f8face03d26be3e3b96b8054d3f11ccf0ce,31383.57702,No
0x039a4081ff98f4a5cb015bc199d03898afbc528b,1.00E-07,No
0x039bed64cb3ae21efe7182ff173d7e29a6e4dfcb,38773.258,No
0x039c27273d04ea3a81139957492dd6183487334f,1558.392,No
0x039e5043616d004d08cca3f335e36b9fd551e224,100,No
0x039fdb1a54453e6b8568fea182c7fa1b9a732ad3,0.00199959,No
0x03a39098d85a96de64f133870a1925fce532b41b,0.56512,No
0x03a45a0923a44f5cde5655466cee23720a5bc0b4,263.5,No
0x03a557f35484ed3e761928e61cd641798d23f964,3019.09962,No
0x03aa225c92058e65dadac6bffd8cf2ae7426ea97,1.00E-07,No
0x03ab4282021c88c6ce5c5aa1d6262e4a78fec584,100,No
0x03b2599fe3d7202f51db612ee39f9634b3fe74b4,6791.3058,No
0x03b2f9bf9fc5b43bf395fc2d171733309c601f7a,1.00E-18,No
0x03b82245483815300c14e8731e1ab6558a7f97cc,100,No
0x03b8f1b16defad0e6ade1d09ab0db408f8c04a88,688.1788,No
0x03be145363de1ced172cfaad5d3174c0a394c05b,5000,No
0x03be2e3085947ad4093bf2cf2e5e5c12cbfeea83,10879.2378,No
0x03be5f0f4bfb52aae9bcc77663fa33d2fc90d4c5,1,No
0x03bf327b8de28795d6b46d79a09f9dfae575f475,10540.429,No
0x03c09c50b9ce1289e4ab1ef146741f2e138aeef0,0.5,No
0x03c6e6651d48573b389a846fc7ab68a5def489c5,67.5163193,No
0x03c9c59d7e802e3c43c308c06324ff5bd7e6dfd5,1.00E-07,No
0x03d26bfb31d834ca1e894a74f21502c74d9eeac3,15,No
0x03d509fd2dd159cff15dd9ed45878158ac6847dc,0.058758546,No
0x03d73397c490f3253214037370ba4c5e348a97c5,1.00E-18,No
0x03d8169ae58fd2791e9f5c8e066db11d7612f346,2.42E-05,No
0x03d9aa824be48df8da6d3f6e82900c47900bc0f8,100,No
0x03dc6fde049683ab019a2442cd054f91fc6f3ca3,1,No
0x03dfcbd7d9d25dc8ed2fa314b98466ddb3ea5082,10,No
0x03e8c8211a2170beade7ed2f53eefb1c78acce4f,6771.7369,No
0x03ed4bdcf52a37b413e2765898743856586330ce,1818.62546,No
0x03efa4d79eaad458ec30e16a8351c6ebf2cc2899,1.00E-18,No
0x03efcaad7a25c49cee4478db4c66c29602967153,90,No
0x03f493fc4a72588face9c5b1cca6c625f6227ded,1.00E-07,No
0x03f6e7469851d6bf0a16cc2bb19629455d67e888,100,No
0x03fccb3047eeec273d7790b8b24375055d29f01e,10000,No
0x03fe112fe4db189a42ff29f3d0dad8dc77a91fb2,2,No
0x03fe881ea63761ad99462198e910801054d9cf3b,100,No
0x03ffb6646a52f6717f750fcdf0f90953f100d356,2995.9081,No
0x03ffd2a68a12387a339e8ce775430fc99b16a04c,1995.98,No
0x04035a4acab58477c1e9dd63b740bbc69ee7180f,177,No
0x0405315eab261354e7c4a74fa17b484eb1bc50a7,368.1547748,No
0x04066355b9be77c0bae04ef0f4021dff49401dca,470.28,No
0x040a8ced29c8e4df4bcb55b539e24f7c45e0516f,10,No
0x040d6ceaa58b5c4a425a4ef494a6045fdee969b8,100,No
0x040e61e8648817eea985444de2a21ee0a476363d,0.259,No
0x04176b4112a30cfe142a0b33572eb6e73c2d2e81,0.0004,No
0x04184bab95fe93567c1fe36b6f6ff00d9802d57f,1.00E-07,No
0x041aa97246dc28b9369c55dfe0bc3cbbf9c277fa,100,No
0x041d349265dd515acb57a0a163b87c67ac7c291d,24,No
0x041ed228f68198e48d59b81be8e32f7e66e0e915,0.25586674,No
0x041fbefdcc6fc4f8b609bcf5a1d77c2106fbf955,0.000282238,No
0x041ff54a4efc9f9562eae2c90acf99310144e3ef,5,No
0x042247fd0caf9cd73a07106291b292c2c069caa8,10708.3,No
0x04226c77d6518df8ac47cf25cfaba1ad0aed47a0,2213.089028,No
0x04230c5bc7e8758d2daa625cf44665a8e19e78fc,69076.41367,No
0x0426e61264d8ddd5050144850955074e82c09185,100,No
0x042bcf13aa71887e0b8f61053b57e35b960dbdf5,83.97,No
0x042f3c82f20848a384cc623c0c9722f927750431,0.089,No
0x042f6dd9e744553bfbb8b772f280a7737fec182a,1.00E-07,No
0x043651e0af80b0b598310be6b50d31b98ebbfb5e,100,No
0x0438166e1fb69128b89ecd75cde33da33eb70255,1,No
0x04398a86c3ccc3aceca707d034469ba221d8a161,100,No
0x043a7231f5d24c0dd135ad3454ae0073d3f616da,100,No
0x043be8b1758c34a96fab7622db17a698ecd92be9,10236.694,No
0x0445a8e63bd44668b85dbdcacb4373cc265927c9,7,No
0x0447125b6566fdc0d0b7424bac641821e22055b2,254267.171,No
0x044a39c1a276c74846c54500beab54d73c076d5d,100,No
0x044c45ce1d12b6b6020e958ab01c278c95189f5f,30793.08604,No
0x044dd3a818e4ee423cc9660af6736d7cce17dad9,465.639,No
0x04567b923206220f4979b5a4b6a5d88f8a34c85a,1.00E-07,No
0x04587193a4d81cba37ce38ff23acb7bf5533c1b5,2,No
0x045a1be69d00423277cde718305213952a14cc9f,150908.6889,No
0x045b04ec0b02977aae616d9976ceb50d66988be7,1738.12,No
0x045b9d19fe7dbae20e3ae0176c37d8f2ac8d3b82,4511.925336,No
0x045cc4a39a9ce6f92f966e5c6505229db393e641,0.5,No
0x045cd757138145a97a7e3aa5808cd39df465d87e,6348.8818,No
0x045d680f68e4a33c7d94152a161ffb91bfd2ad49,1.00E-18,No
0x045ed1a857bc1023de430a32bec7a00509aa60db,1021,No
0x0461ccc2c67b2123ebed7b1b5e91b2a229e99e9f,1284,No
0x0465efc44e46ddc253c92563839d64c9980c0b5f,3942.08,No
0x0466380840e80127e47d144140b9e3014c3fc500,1.00E-18,No
0x0467ded77d867728837a9f5f01ff0b4a159d2be4,1.666,No
0x046d05c025aa76452bafc566ff69ef65c06973df,100,No
0x046e9569b7e96b77d26f790004c68bf228cc09b1,20805.1213,No
0x04713ffa077ada9e1ea5655309498d08d3e4494f,96.2,No
0x0471471aee78ba4dde11d5870514ce30ab3f2314,5788.32248,No
0x04718e6d907c61130f1425654edaae058a175464,1135.846,No
0x047258ee4d4c32ae18bbde4dff08a013ac5ff2df,100,No
0x04784e136744936d226d53702147b6d787918289,10,No
0x047cf080bde890e5fcd33adefdb4bfb6b27d164b,38486.6722,No
0x0481ac07cd9a7d49558fb1163d75196bb932b1c0,52.3222,No
0x04823fabfa7f0fa5bd84ea284701337ecd8af395,100,No
0x04869e3d24141f1172da26daca3b8d73244b1986,2100,No
0x0486b7fee7168e6e86d621aa98a743555bc442c2,1279.8004,No
0x048ca33cc7f0f354929a3e6fadf5cf92b950cacf,100,No
0x048ccb738dd809c5978abb1cf6931f632494c472,100,No
0x0490754041bf9e1c4deff4e1c7becde31d8c5bd3,51.924,No
0x0491034ce0e5f48f5bfdc505d6716b1020b5384c,7152.713184,No
0x04985d37d154864341a8d574a947e6be9cc4bac8,961.9744,No
0x0499056a3e85cb639be5e22bff99cf8a153065b6,100,No
0x049cb79b551c558dc484a467ec700c07ef6474d1,900,No
0x049e9139f9f1e620fd8e60a4bbd600a448044459,1389.85468,No
0x049ef9e3ad4df6f49ae6e286115701a683c94612,1070639.409,No
0x04a04bea975003ef723831fa91a0dbd84b2560c7,100,No
0x04a22790afab5439e517b4b3281553156f132981,87.804,No
0x04a33c12d06fcea0a3884a7e47a7d8faef1d7ac7,0.28036,No
0x04a4a7460980475cfaed77fb64563cae47d31658,100,No
0x04a75506b8451dbb6cd6ed30778ab697ff9927b7,12195,No
0x04b21310ae3a13003d8052a1acaa6fe579b0c0d5,416.441,No
0x04b382cb01b0b5619eb13aaeef6005c8c99e53db,350,No
0x04b55d4b2d5e3cefefcf980f5a9aea2ec42f3006,2102.05383,No
0x04b586c310004ecf909277bbdc1e155f82005c36,7.48E-05,No
0x04b5e055e0dc718cb3ac7b8a204c8fb368a84b40,5573.397,No
0x04b680d321245ab67d68df8c020c52b621ee62ed,5.82E-05,No
0x04b75a893d10279e7f51c27ddfbcde25e2ac6388,100,No
0x04b78ed73e323545d4552814fd5739a287531b11,922,No
0x04bdf365badf142993c9dd8d5cce7234e187e6a9,3584.364,No
0x04bfd3b4b8a6786dac34b08d88722779e32c2629,0.1,No
0x04c25916ad1702ec970287974489098e59c5fc13,100,No
0x04c26d377a9a1751ba963b69d3c66eaeec8fe301,100,No
0x04c5c13248d7fba3292148890137c60615390b5e,3.233,No
0x04c603154851e68e7f2a78a72c27320cd0b98fd8,7510.458,No
0x04c614185981f2ccda4a20ceaf1766f20b8525e1,4989.587,No
0x04c6d4b198e27927f7d0552892fecbefd4625338,100,No
0x04c7a9e103102b201538a8511cb12de6459b7327,1960,No
0x04c817a4afd8dc47b4bfda77faf208b7b4910a03,1005,No
0x04c81b03ac9573220a7576c88aa142cd35fd310f,2454.495,No
0x04c9dd4d9884f7352e2ef593319b080eca362f9f,100,No
0x04cc8c9427bfa6ba47915dc191d0f09b436f350b,3042.5125,No
0x04cd34ba6c11e51f57d2ba6ce2e95ceeebe9af0b,14.269,No
0x04cd86bed3a831812c6e17bb597b1d037c8121d7,8822.917,No
0x04cedf79199699f0b10c3041704e84d0f71dcd70,4214.987,No
0x04d0985b074bdafad7570f102207e2ce1b6711f3,0.87456,No
0x04d5a38e6ae9aa49a8bdd2afb3bc7220fbbe6c15,155.34864,No
0x04d73c0c2329544dde34aaed0508338703093fa0,1.00E-07,No
0x04d9469b558a4e58586a54ced0e756a758592a9f,13010.13271,No
0x04db9e08f69326aeeb9dd60987dd5b8f824fd9f7,100,No
0x04dfd4135aa705e06aa169234c6c3dd52dd96075,100,No
0x04e42c54713c115e79e593db78e0b1a806315ced,1460,No
0x04e739ea42426b57644889722183e4e47521ce65,98,No
0x04e79e8a7106daa9b19a4e78518154224d69fb28,1,No
0x04eb402db57676a5d41a8020abc37a9c118a8d6b,100,No
0x04ed22ba057639daa3d04f93f85230683e6f1755,92,No
0x04edb9ee947a25c80033119fe53e861450c1dfd4,2500,No
0x04efdcfd5c1ad83e1793f370a6a0ba9d748aa2f9,200,No
0x04f2211ad908b4920023d4efe6393676af798470,34247.81055,No
0x04fb18c0b258d41e0b6015d8bfd3196699444c42,4574.49,No
0x04fb358b9abcbba0dd1d1b8b961e0bbb785b4324,100,No
0x0500d5356a69e096ee7762eb94bd0bf1f6aa8e41,97.10663217,No
0x0500e29e829701764e7f3a22f23cd789f5d076f4,8,No
0x050532c3625d1181f28171bf769ae4ca87213c6f,1710,No
0x050729c04d92b5e4a630c62a84261b2122b32598,100,No
0x050a4a2bbd593c21f6b2541d675b8dcd2399e924,100,No
0x050c93a3701faf1e42f1819018efcb42b9cdcf85,100,No
0x050d246fc4725085ec6d6daab61ae0ab27ca04b5,0.0223594,No
0x05142c2f48640ac29c4222943360f0790f50cdf0,500,No
0x05177a625e204a8c7880d269c4e16798fcdd727d,2486.481504,No
0x051d00b1c0c9ff808692262abb87bc51e337722d,5833.4703,No
0x05268609226f2697e02c9ffb83c4bb941a20d588,100,No
0x05274393a111aaac44a0611f7d166f362d3485c5,94,No
0x052d4f1ef7ad2ceb1473707aac48a7e2246705fd,0.7471,No
0x0534007c3ae4c0cef4557eafc39a7b72c38e57e4,138.8749,No
0x053a08648045faf7e7327942ca9c022d794025d6,117929.856,No
0x053bcbfeac1b36c33583a7dd76d49d62de32b780,1.00E-18,No
0x053c85a7e427897e2355b412cd387f1734e682f5,70,No
0x05421d78004db233d50f2a3eb6c718ac958420c2,103.5,No
0x05428b3d125d148a334b00893b36a41cc16d2215,1.00E-18,No
0x054347ba58ac4444c92c447ba9d11cc561562222,25087.854,No
0x0543961b91de5e954d1ab5fceb7f155170882b4f,1823.15634,No
0x054686989b4b421d98c52320a144001a43d1b38e,100,No
0x05473b309e72f515fc2e53d19819c9897f684890,2592.9278,No
0x054994c47210a5dc1e280ff688141b9290c650f6,10101.5896,No
0x0549cd7dd1eecf63943b53eda4fdd771a3e5477f,364.15326,No
0x054ddeb96fa3df80b27e694c6e2d77a279622290,100,No
0x054e5603d5c9efd642fc5945f2fd64896240e08d,10044.897,No
0x054e670945381a3ed8cfbfe5ed51013a0da98cdb,20497,No
0x055e345803012544f5d485076c1edaf822852c9e,9545.397,No
0x055e89cbaf3b0b67d606939d7ed0982aa308e75f,1.00E-07,No
0x055e942ee2f0718ea76bb62d36b635a1d4d22208,1363,No
0x0562323e6aadca46cde0f748adaafe375d2f813d,1.00E-07,No
0x0564931aa9bc80f21f1b3745756625fb5de05847,15044.30339,No
0x056716665acab60759349e841ad2a530281dc421,100,No
0x0567191f0a584c980a9001f1ecdfcf5b9fa2a247,100,No
0x056b01815d74f5cf52c76d59c03a1f97d9b8d4c4,8.64E-10,No
0x056bb987c925661df048ffbe65f99aeb1aa26711,1.00E-07,No
0x056dd20b01799e9c1952c7c9a5ff4409a6110085,0.022707279,No
0x056f1b76efd39cfd85913f93d88b7791522fcdd3,73401.87194,No
0x0571ef5045598097c1f8a0ce3bcf7614c5c76c44,100,No
0x0572efe30eb0967e11c86930fa41276ca3f78b25,1.00E-18,No
0x0574aea40aa42996cffd41fcc8e09f9e1bdccb3e,100,No
0x0577a9abd5636fbfb361f648a994d99112b6b391,100,No
0x057880e32656dee0cacd1188cc231e13a80dac65,100,No
0x0579613e2a5c13132e6a1f0124e49758acf0121e,100,No
0x057b03ced59f88a72aa17824ee03301496a55465,10,No
0x057df81699477f48cd00b32a859d1fb3857c69b2,2045.09154,No
0x057f4781fd7f1c300900d42ba4cc04f116338080,100,No
0x057f5019547f76b1a99dea8a19a956438543e05e,4.00E-05,No
0x057f8d0f6fb2703197363f75c002f766f1c4287a,100,No
0x0584b53cd8d38b0904b0a5aa9d27898cd6b6e0b5,1.00E-07,No
0x0584e184eb509fa6417371c8a171206658792da0,100,No
0x058574b9660d75d1803a0a4fd5c85983bc457967,10,No
0x05857d7e19b4ed4869980a0bc7d93a431746fab2,6.88E-13,No
0x05864c8b59959829fd0bd56c3ca6f8df23b082c2,1,No
0x0587b490dca1973ec40fd2afd9db5041869ba861,100,No
0x058a4c2d6c90761c4dac2a3c30756f082e9d9a7e,100,No
0x058d2264c87726f42eef5fcdc7ba0016f9efef89,1.00E-07,No
0x058fafea50bf31eacbc4742ba743222ea3bebf8c,1.00E-08,No
0x0592bf6b647c8e357d862729d49a169ea059ddc4,989.1975851,No
0x05946448af2af8c12950ce418d1efc4f656cc975,127,No
0x059a259b62376ef80af467947979de65c5905b31,1.00E-07,No
0x059e1f57e94ef02688a58af50d91c96ada3e065e,0.3,No
0x059ec08dd482cae9b19585fdb3d6171c3c310587,10,No
0x059fb28d7af0baa309e0226044591b170333d4ce,5232.684,No
0x05a35a8d55637fe5815e7a1d7ee9db307ad87957,2011.7484,No
0x05aa15c2044239ff803792c6e39cd95723b04031,100,No
0x05abcb0e92a620451a484a565a2807d28b2cf877,3.18E-13,No
0x05ae5d635051d6d93024632289594bf7a62f5d48,1.00E-07,No
0x05b8a847c19dc79ef0098ee788d2b25e4c6fe0e2,1000,No
0x05b9af521e42d6dc17cb85807f3139a950f19798,21093,No
0x05bacb42537f4429af3b40d686a89d2ee6d8c980,3.01E-10,No
0x05bdbee39de9bd4419c38bf19af3fb8e45eb9963,1.00E-18,No
0x05be606f569c9d20a67e3339956b2bdd03e6b426,100,No
0x05bfe3ecfe581d76a095a601dcab729a3db0f42c,1123.63338,No
0x05c0b079d233de177ec8e3a57f1cb334d82bf6f5,3432.6911,No
0x05c312d2134e5c632296c124a975e7cb9f79f519,0.5,No
0x05c571082104c3af65483b87150dc74ae46737bc,10541.71283,No
0x05c70890d2f8286f169418789cb85f6694589dfe,2227,No
0x05c7cba91b49a049fc50c8d8a4f4436c56b5858e,4.00E-08,No
0x05cbe90bce9929088695f52d6fb1a4857cb3de6f,100,No
0x05d2f1fa42a6ff96b9540311428aaf82a2bd4d13,11734.202,No
0x05d2f2b33842099e4ba063b533f804d396dc4157,100,No
0x05d36cad4d71e4c7e61e7d05449bfaee3f834c0d,0.78064,No
0x05d72db8666958ea731b38b2bc7f728e48933e49,100,No
0x05dc96680e17f177960e1d286ea67ec19f3737ae,9223.674,No
0x05dccb6cc6005d555a2f90145b073a4b71f52fb8,1,No
0x05dd6c1103c8960e90246f0925233f2c4fbaf8ce,50.00000318,No
0x05df68db9a0fd8578263e99fcb6370fd00d81529,1.00E-18,No
0x05e081307689564816fde371cc3de06e0a4c896e,901.8227,No
0x05e50d2eab4e4626dc02391ef093d418227d7bd6,200,No
0x05e8ac6df3d6bec89e155ea06b2b15479d36235d,8.00E-05,No
0x05ea43b727e1ec1adb0258c2bded126f8ce20e07,10000,No
0x05ec1b2a5735beeb97d39e576efb4f8ee907e899,3761.211,No
0x05edfac8b66c196e65a36a99a5ef97d3c8dc73a5,4931.04,No
0x05ee1c31573551b2bbfcf52021721f137aa8cc30,100,No
0x05f284897641661fee9f1c1413a4f599a43a746f,100,No
0x05f5584f0af23e048eeb67b61e0c4053c7f36086,50,No
0x05f605b218791fcdbb262c5ee46117cfa0f906c8,1050.924,No
0x05f61d4aeef1b710e5f70e6948c1d402f26687df,27145.22056,No
0x05f78f277042224829ff499248eaa9ce9f0dd79f,2271.2123,No
0x05f99a97baca58281fa6e23fc8690135e0f0ef5b,2758.215,No
0x05fb15146e4d3dc8ad655a55243c20f743a2c5cc,2061.677,No
0x05fdfbb09256421ccc2986ac26d286c1a6c7f765,16320.01222,No
0x05ffbd2754482d955b42116e408a740128b6070d,1929.727862,No
0x06012210cc8b25dfe44fd3294882214792e027d0,15060.9,No
0x06036c6e3089d93aef2d1ff3461b7370bb12afea,1.00E-07,No
0x060921596c9585f6d5c747b0a32cb2afccd448d3,1,No
0x060a4a99fe30881fd3bba28ba62bd9aaf3a3478f,188.6217214,No
0x06115a1227a2c4413d30a88ec617a5602a322001,248,No
0x0615a2d3d02acbcc048e173414d6bc494ee84a62,100,No
0x06185c5cad428a288274c714bbf3919f7312de57,1.21705426,No
0x06190c0c70a187684a4422a69e1f3bbcff10ff9d,26917.90798,No
0x061b0ab0e52a8653cc7baed985e76b4e6da9b705,850,No
0x061b4a1d1a10e06bf40004d85b7a1e56075dc369,100,No
0x061d4d67a844efbf2c2bc13ca945612f5da0e576,246.729,No
0x0626ea632392d5d994557766a2eb16fbbddcde6f,21223.8744,No
0x062c3adc052158e64de67261c5e26c9dd8906e01,14707.99498,No
0x062dff7beb959ae3338cbfef62ad898d0293342f,288.222,No
0x062e7c70d8403787ec7baba157a6851e7b9fdd46,100,No
0x062f4745b6534c7c4fb638bae97931fabdd5090d,100,No
0x0630830d7e97898d8beac93dc0b71ba5bb4bc767,5377.91258,No
0x0631787216194b4f13e34db7702793c331c5e669,100,No
0x06326ff9877b7db1bfb8ea79175cb949a8cd83ea,4129.845389,No
0x06328bc3bb5fce2b99bec0543c5abf0580d7a1fe,26,No
0x0634042f4470bb8c6df7091249a6be85bd1b2e97,1663.31666,No
0x06368cd3933a9cd9f3ee3617d8d704c50d8ba0fa,640,No
0x063725e95564d98a13226dc25c15912e9a12b5aa,7605.315,No
0x064126e1d79eb0acc4eeec882eb6863454cf10c4,7898.118189,No
0x06419974e7f13a42ba41b208278cf545c71ba526,100,No
0x064854739167b72b13358e4699b516336c478930,100,No
0x0649e46c4475b153021b0af06c2f9eb2c013db49,5892.61994,No
0x064a9da90063af76268e7ca4371a32e5754c032f,1.00E-07,No
0x064b1e53f70fdffe9d5816cecf5dd749367de123,53990,No
0x064c9a9e91076196bedf39999a52fd24aa310840,100,No
0x064e44aa4d591affe2ce849b9a7d80c4f7eb5928,300,No
0x06519102899d2d2e1df8f02ce161d953495e4c20,3830.471662,No
0x065575a1c594024b940408f8b26de7817552660a,136.73932,No
0x0655ab1a95575f8bf609439ca312fa9c2a9dac66,75610.354,No
0x0655be5aaed082a213fde8d6fdad625def6f6dcf,4753.952,No
0x0656c5b47d8c426f4124673d86492516b4a4898a,997,No
0x0658baf7a28bc999af73990e52015546a42e2160,102304.6487,No
0x0659305689303121247078edace9ec042856902b,560,No
0x065a8a237bccfddbd0471eead3e9d777118090b4,1,No
0x065bae9c93a760d2edb34b5ba53f10b5234967cd,100,No
0x065cf0a8c6f669444b91d5fefb16724dd689a647,10000,No
0x065e327cb23dab786b09072285152397a9bee49e,100,No
0x06605b3b1c8e29771950f496faf3e38b0f72a9c7,821.2850767,No
0x0660c5485bcb97fdfd528faf08a1140bcffcfd56,18,No
0x066258f3c883d01f8aa76ecc117b6baf9f02d19d,22814,No
0x066427ef066b42422aa8c36e8233e4fddbeaf6fd,100,No
0x0666afbef5b04aec176251318dc30c2d6abaa477,1574.4,No
0x06673969dbf2a0e2366f4d5dfa5dd0e0029d7cbd,373.06621,No
0x066b1021cff2446d67bdb39f9c7cb0b511a5b4cd,1.00E-18,No
0x066b1bc7d9243b68558b75f98d0729784045b28f,7857.79047,No
0x066c0e521df5b683893e71c6d2005a7da2c3e200,1.00E-18,No
0x0672f7ba274b738f2dcdb1f2190003d000b92f9f,100,No
0x0678243a8ea3abaf261938ed7cce00c78fc5e6cc,1811.85034,No
0x067b8dd914b76d8c963419d267a451acfabd833b,686.9913017,No
0x067bf4e60200d12b59869ca633adefb09a5a0fe2,1208.83,No
0x0680df300844aaa5d849d3733e16356ab31a0750,1.00E-07,No
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2239767.28,No
0x0681e844593a051e2882ec897ecd5444efe19ff2,1.00E-18,No
0x06830443866488c3d7e8e2d2fa84a70e812df16f,10633.26,No
0x068326efe6b93e85c86b7d297836ca72437fe658,238.45,No
0x0683f8e6139df3ba1a30607d126941081c98fe85,2560,No
0x06864d36c3e687623c1052cad3a7dfc388a0dd35,1,No
0x068dbd508d5f73b288dcc24e4e44740d5b0eebef,7.76E-12,No
0x068eb671262ddf69d91ca98ef4ff1c77add64091,13.978,No
0x068f045b5bf58787114deaa5ff83c5d7fe517310,100,No
0x0694923ea215a826feea62d88807b31c10208d69,5032.914,No
0x0695e57d8a22224075541d7629c1a5935f9ec53d,7362.5553,No
0x0696c579c1f3cd92398451e43ab60fb10437c783,100,No
0x069894f4d2a7059d4e4e5bd67cc2c1d39b64ef7f,100,No
0x06aa2fa6110e4e833e33e884b160809446762acd,100,No
0x06b5c20d9bb1c2566a03e43f2b33ae144709effb,1511.826134,No
0x06b66cbbe4b28dbb90f110bfa4ba2a7f6de4c912,114.95,No
0x06b9fd799888f4f1a3e823f0523885614784c532,100,No
0x06bb89d1cf10af46a6e1969237dfe821e0d8f408,10,No
0x06c5dde07038074c9bd76dc78ef41f460e8c0f40,9.18E-05,No
0x06c6ce1bcfc36bffa4f0161e2cf5135176e7da0b,901.165,No
0x06c8026a2bfbc7b13a2c5827e4ef77f0ac42844b,2268.63356,No
0x06c825bcd16f7406904a2272fec19db57b885a48,100,No
0x06c826c12ec199288c1dcbef84dcf6c0e324227f,1355.595,No
0x06c92ebdc90468304b9af447d31035680ca8895d,1,No
0x06ca24b2b4f3c505d6111cc29c788cd1707b72e3,100,No
0x06cd33a4889441bacbca9446dc535bbaf8506321,485.69662,No
0x06cd642705699ceec97f215be9e0ffd3829143b4,10134.6363,No
0x06d1355291389ec27c6b47a6875e152f63a04987,0.4199,No
0x06d329e8521e3b132bb48e26b56902caa0ff3ba6,80,No
0x06d4df39daafb5dd0803266657c86b52642eec10,105245.3919,No
0x06d9c06377e10b04f5d6273b8026b10ee5b89988,100,No
0x06db91cc6a3137562620b615d03d1feee301463f,67203.633,No
0x06ded8f6d1c3dc009e5daa1da4956d7b65b061a1,5681,No
0x06df245946003d9fd0f1cf2758d44ec926641010,100,No
0x06dfb36798da2f02dc7af876276f0b5880ceb0f3,100,No
0x06e01c4da174f3c5a3bcabb7aae2e56f64774980,100,No
0x06e04f61b0333a8c22638425f4f7bf7798f8a85d,1.00E-07,No
0x06e1bd5a87ff02a24d4aa9f4bdde7ea040ec2d4d,100,No
0x06e9d1424f98a2312040c6984c61dcdc761827f3,4712,No
0x06e9ebc40ca7ab530a543be0ca8c543987f28296,5,No
0x06ea213633b6736c0f2a6369cbb4645e3f21bbe5,364.25,No
0x06ed2f2d2485d65fb6843ec1517a721e9bb24b93,10,No
0x06eded077019dc4e888c579fca6e15588d4c0d7b,1.00E-07,No
0x06f2bd049e5ed799c0ede683622bda5e2f89fdf2,10020.27846,No
0x06f785c47573bc07196f84136672b66d187ccc21,6279.211424,No
0x06f8a0d133f3865d045d02de9bbb8b89e5d70423,4,No
0x06fada3f9f6d944b36dbb6d3c3b32a4db4691d89,100,No
0x06fd2d6e43f3086e8fef0eea02fc940907dc99f5,1122.4655,No
0x06ffe950868f96a8a1f170fed9bd630b30ac64d2,20337.0825,No
0x07000f2120a6e86da35518f581e4f8da5b5facdb,2937.804221,No
0x0700e73b65f84787cf7b1877ad1d1bac1dd4542d,3508.8852,No
0x070211a537f77e03d8c6b6cd626094798deb392a,1.00E-18,No
0x07046c41ebd2027b271ae925a2312bc2a9ce30bd,10.4,No
0x0708bd18f92378b0834e16aa31740fe0381990d2,11791.87676,No
0x070a1789c55d369f7afe0f859f4a8138dffe9cdc,266,No
0x070a5870696ba088b2be0ad40429c8f2ac35a7fd,2410,No
0x07155a15d11b2ae06544e33ce527c8dd61620154,3757.73942,No
0x0715620595f5e61a5c5cdac99b056a2536af3754,44560.07482,No
0x0715d52c552045ffeebe2d14dc45f7b79733ee09,110,No
0x07164d28cf90a68d50942be4165afbe73f29d6f1,10,No
